#ID,,Make,Model,Bodywork,Operator,Chassis ID,Registration Date,Lifespan Expiry Date,Road Tax Expiry Date ,Livery,Notes,Depot,Svc,Batch,Gearbox,EDS model,Chair model,Door model,Air Con model,Advertisement Override
6166,D,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6167,B,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6168,Z,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6169,X,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6170,R,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6171,M,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6172,K,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6173,H,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6174,E,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6175,C,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6176,A,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6177,Y,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6178,U,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6179,S,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6180,L,MAN,ND323F,MAN Lion's City DD,LTA Storage,,Not Registered,,,Land Transport Authority (LTA)'s Lush Green livery,,N/A;,Not Registered,4,ZF EcoLife 6 AP 2000 B,Gorba imotion LED.e TOPSMART (L),Vogel Industrie System 750/3,Masats,Denso,
6181,J,,,,,,,,,,,,,,,,,,,
6182,G,,,,,,,,,,,,,,,,,,,
6183,D,,,,,,,,,,,,,,,,,,,
6184,B,,,,,,,,,,,,,,,,,,,
6185,Z,,,,,,,,,,,,,,,,,,,
6186,X,,,,,,,,,,,,,,,,,,,
6187,T,,,,,,,,,,,,,,,,,,,
6188,R,,,,,,,,,,,,,,,,,,,
6189,M,,,,,,,,,,,,,,,,,,,
6190,H,,,,,,,,,,,,,,,,,,,
6191,E,,,,,,,,,,,,,,,,,,,
6192,C,,,,,,,,,,,,,,,,,,,
6193,A,,,,,,,,,,,,,,,,,,,
6194,Y,,,,,,,,,,,,,,,,,,,
6195,U,,,,,,,,,,,,,,,,,,,
6196,S,,,,,,,,,,,,,,,,,,,
6197,P,,,,,,,,,,,,,,,,,,,
6198,L,,,,,,,,,,,,,,,,,,,
6199,J,,,,,,,,,,,,,,,,,,,
6200,M,,,,,,,,,,,,,,,,,,,
6201,K,,,,,,,,,,,,,,,,,,,
6202,H,,,,,,,,,,,,,,,,,,,
6203,E,,,,,,,,,,,,,,,,,,,
6204,C,,,,,,,,,,,,,,,,,,,
6205,A,,,,,,,,,,,,,,,,,,,
6206,Y,,,,,,,,,,,,,,,,,,,
6207,U,,,,,,,,,,,,,,,,,,,
6208,S,,,,,,,,,,,,,,,,,,,
6209,P,,,,,,,,,,,,,,,,,,,
6210,J,,,,,,,,,,,,,,,,,,,
6211,G,,,,,,,,,,,,,,,,,,,
6212,D,,,,,,,,,,,,,,,,,,,
6213,B,,,,,,,,,,,,,,,,,,,
6214,Z,,,,,,,,,,,,,,,,,,,
6215,X,,,,,,,,,,,,,,,,,,,
6216,T,,,,,,,,,,,,,,,,,,,
6217,R,,,,,,,,,,,,,,,,,,,
6218,M,,,,,,,,,,,,,,,,,,,
6219,K,,,,,,,,,,,,,,,,,,,
6220,E,,,,,,,,,,,,,,,,,,,
6221,C,,,,,,,,,,,,,,,,,,,
6222,A,,,,,,,,,,,,,,,,,,,
6223,Y,,,,,,,,,,,,,,,,,,,
6224,U,,,,,,,,,,,,,,,,,,,
6225,S,,,,,,,,,,,,,,,,,,,
6226,P,,,,,,,,,,,,,,,,,,,
6227,L,,,,,,,,,,,,,,,,,,,
6228,J,,,,,,,,,,,,,,,,,,,
6229,G,,,,,,,,,,,,,,,,,,,
6230,B,,,,,,,,,,,,,,,,,,,
6231,Z,,,,,,,,,,,,,,,,,,,
6232,X,,,,,,,,,,,,,,,,,,,
6233,T,,,,,,,,,,,,,,,,,,,
6234,R,,,,,,,,,,,,,,,,,,,
6235,M,,,,,,,,,,,,,,,,,,,
6236,K,,,,,,,,,,,,,,,,,,,
6237,H,,,,,,,,,,,,,,,,,,,
6238,E,,,,,,,,,,,,,,,,,,,
6239,C,,,,,,,,,,,,,,,,,,,
6240,Y,,,,,,,,,,,,,,,,,,,
6241,U,,,,,,,,,,,,,,,,,,,
6242,S,,,,,,,,,,,,,,,,,,,
6243,P,,,,,,,,,,,,,,,,,,,
6244,L,,,,,,,,,,,,,,,,,,,
6245,J,,,,,,,,,,,,,,,,,,,
6246,G,,,,,,,,,,,,,,,,,,,
6247,D,,,,,,,,,,,,,,,,,,,
6248,B,,,,,,,,,,,,,,,,,,,
6249,Z,,,,,,,,,,,,,,,,,,,
6250,T,,,,,,,,,,,,,,,,,,,
6251,R,,,,,,,,,,,,,,,,,,,
6252,M,,,,,,,,,,,,,,,,,,,
6253,K,,,,,,,,,,,,,,,,,,,
6254,H,,,,,,,,,,,,,,,,,,,
6255,E,,,,,,,,,,,,,,,,,,,
6256,C,,,,,,,,,,,,,,,,,,,
6257,A,,,,,,,,,,,,,,,,,,,
6258,Y,,,,,,,,,,,,,,,,,,,
6259,U,,,,,,,,,,,,,,,,,,,
6260,P,,,,,,,,,,,,,,,,,,,
6261,L,,,,,,,,,,,,,,,,,,,
6262,J,,,,,,,,,,,,,,,,,,,
6263,G,,,,,,,,,,,,,,,,,,,
6264,D,,,,,,,,,,,,,,,,,,,
6265,B,,,,,,,,,,,,,,,,,,,
6266,Z,,,,,,,,,,,,,,,,,,,
6267,X,,,,,,,,,,,,,,,,,,,
6268,T,,,,,,,,,,,,,,,,,,,
6269,R,,,,,,,,,,,,,,,,,,,
6270,K,,,,,,,,,,,,,,,,,,,
6271,H,,,,,,,,,,,,,,,,,,,
6272,E,,,,,,,,,,,,,,,,,,,
6273,C,,,,,,,,,,,,,,,,,,,
6274,A,,,,,,,,,,,,,,,,,,,
6275,Y,,,,,,,,,,,,,,,,,,,
6276,U,,,,,,,,,,,,,,,,,,,
6277,S,,,,,,,,,,,,,,,,,,,
6278,P,,,,,,,,,,,,,,,,,,,
6279,L,,,,,,,,,,,,,,,,,,,
6280,G,,,,,,,,,,,,,,,,,,,
6281,D,,,,,,,,,,,,,,,,,,,
6282,B,,,,,,,,,,,,,,,,,,,
6283,Z,,,,,,,,,,,,,,,,,,,
6284,X,,,,,,,,,,,,,,,,,,,
6285,T,,,,,,,,,,,,,,,,,,,
6286,R,,,,,,,,,,,,,,,,,,,
6287,M,,,,,,,,,,,,,,,,,,,
6288,K,,,,,,,,,,,,,,,,,,,
6289,H,,,,,,,,,,,,,,,,,,,
6290,C,,,,,,,,,,,,,,,,,,,
6291,A,,,,,,,,,,,,,,,,,,,
6292,Y,,,,,,,,,,,,,,,,,,,
6293,U,,,,,,,,,,,,,,,,,,,
6294,S,,,,,,,,,,,,,,,,,,,
6295,P,,,,,,,,,,,,,,,,,,,
6296,L,,,,,,,,,,,,,,,,,,,
6297,J,,,,,,,,,,,,,,,,,,,
6298,G,,,,,,,,,,,,,,,,,,,
6299,D,,,,,,,,,,,,,,,,,,,
6300,H,,,,,,,,,,,,,,,,,,,
6301,E,,,,,,,,,,,,,,,,,,,
6302,C,,,,,,,,,,,,,,,,,,,
6303,A,,,,,,,,,,,,,,,,,,,
6304,Y,,,,,,,,,,,,,,,,,,,
6305,U,,,,,,,,,,,,,,,,,,,
6306,S,,,,,,,,,,,,,,,,,,,
6307,P,,,,,,,,,,,,,,,,,,,
6308,L,,,,,,,,,,,,,,,,,,,
6309,J,,,,,,,,,,,,,,,,,,,
6310,D,,,,,,,,,,,,,,,,,,,
6311,B,,,,,,,,,,,,,,,,,,,
6312,Z,,,,,,,,,,,,,,,,,,,
6313,X,,,,,,,,,,,,,,,,,,,
6314,T,,,,,,,,,,,,,,,,,,,
6315,R,,,,,,,,,,,,,,,,,,,
6316,M,,,,,,,,,,,,,,,,,,,
6317,K,,,,,,,,,,,,,,,,,,,
6318,H,,,,,,,,,,,,,,,,,,,
6319,E,,,,,,,,,,,,,,,,,,,
6320,A,,,,,,,,,,,,,,,,,,,
6321,Y,,,,,,,,,,,,,,,,,,,
6322,U,,,,,,,,,,,,,,,,,,,
6323,S,,,,,,,,,,,,,,,,,,,
6324,P,,,,,,,,,,,,,,,,,,,
6325,L,,,,,,,,,,,,,,,,,,,
6326,J,,,,,,,,,,,,,,,,,,,
6327,G,,,,,,,,,,,,,,,,,,,
6328,D,,,,,,,,,,,,,,,,,,,
6329,B,,,,,,,,,,,,,,,,,,,
6330,X,,,,,,,,,,,,,,,,,,,
6331,T,,,,,,,,,,,,,,,,,,,
6332,R,,,,,,,,,,,,,,,,,,,
6333,M,,,,,,,,,,,,,,,,,,,
6334,K,,,,,,,,,,,,,,,,,,,
6335,H,,,,,,,,,,,,,,,,,,,
6336,E,,,,,,,,,,,,,,,,,,,
6337,C,,,,,,,,,,,,,,,,,,,
6338,A,,,,,,,,,,,,,,,,,,,
6339,Y,,,,,,,,,,,,,,,,,,,
6340,S,,,,,,,,,,,,,,,,,,,
6341,P,,,,,,,,,,,,,,,,,,,
6342,L,,,,,,,,,,,,,,,,,,,
6343,J,,,,,,,,,,,,,,,,,,,
6344,G,,,,,,,,,,,,,,,,,,,
6345,D,,,,,,,,,,,,,,,,,,,
6346,B,,,,,,,,,,,,,,,,,,,
6347,Z,,,,,,,,,,,,,,,,,,,
6348,X,,,,,,,,,,,,,,,,,,,
6349,T,,,,,,,,,,,,,,,,,,,
6350,M,,,,,,,,,,,,,,,,,,,
6351,K,,,,,,,,,,,,,,,,,,,
6352,H,,,,,,,,,,,,,,,,,,,
6353,E,,,,,,,,,,,,,,,,,,,
6354,C,,,,,,,,,,,,,,,,,,,
6355,A,,,,,,,,,,,,,,,,,,,
6356,Y,,,,,,,,,,,,,,,,,,,
6357,U,,,,,,,,,,,,,,,,,,,
6358,S,,,,,,,,,,,,,,,,,,,
6359,P,,,,,,,,,,,,,,,,,,,
6360,J,,,,,,,,,,,,,,,,,,,
6361,G,,,,,,,,,,,,,,,,,,,
6362,D,,,,,,,,,,,,,,,,,,,
6363,B,,,,,,,,,,,,,,,,,,,
6364,Z,,,,,,,,,,,,,,,,,,,
6365,X,,,,,,,,,,,,,,,,,,,
6366,T,,,,,,,,,,,,,,,,,,,
6367,R,,,,,,,,,,,,,,,,,,,
6368,M,,,,,,,,,,,,,,,,,,,
6369,K,,,,,,,,,,,,,,,,,,,
6370,E,,,,,,,,,,,,,,,,,,,
6371,C,,,,,,,,,,,,,,,,,,,
6372,A,,,,,,,,,,,,,,,,,,,
6373,Y,,,,,,,,,,,,,,,,,,,
6374,U,,,,,,,,,,,,,,,,,,,
6375,S,,,,,,,,,,,,,,,,,,,
6376,P,,,,,,,,,,,,,,,,,,,
6377,L,,,,,,,,,,,,,,,,,,,
6378,J,,,,,,,,,,,,,,,,,,,
6379,G,,,,,,,,,,,,,,,,,,,
6380,B,,,,,,,,,,,,,,,,,,,
6381,Z,,,,,,,,,,,,,,,,,,,
6382,X,,,,,,,,,,,,,,,,,,,
6383,T,,,,,,,,,,,,,,,,,,,
6384,R,,,,,,,,,,,,,,,,,,,
6385,M,,,,,,,,,,,,,,,,,,,
6386,K,,,,,,,,,,,,,,,,,,,
6387,H,,,,,,,,,,,,,,,,,,,
6388,E,,,,,,,,,,,,,,,,,,,
6389,C,,,,,,,,,,,,,,,,,,,
6390,Y,,,,,,,,,,,,,,,,,,,
6391,U,,,,,,,,,,,,,,,,,,,
6392,S,,,,,,,,,,,,,,,,,,,
6393,P,,,,,,,,,,,,,,,,,,,
6394,L,,,,,,,,,,,,,,,,,,,
6395,J,,,,,,,,,,,,,,,,,,,
6396,G,,,,,,,,,,,,,,,,,,,
6397,D,,,,,,,,,,,,,,,,,,,
6398,B,,,,,,,,,,,,,,,,,,,
6399,Z,,,,,,,,,,,,,,,,,,,
6400,C,,,,,,,,,,,,,,,,,,,
6401,A,,,,,,,,,,,,,,,,,,,
6402,Y,,,,,,,,,,,,,,,,,,,
6403,U,,,,,,,,,,,,,,,,,,,
6404,S,,,,,,,,,,,,,,,,,,,
6405,P,,,,,,,,,,,,,,,,,,,
6406,L,,,,,,,,,,,,,,,,,,,
6407,J,,,,,,,,,,,,,,,,,,,
6408,G,,,,,,,,,,,,,,,,,,,
6409,D,,,,,,,,,,,,,,,,,,,
6410,Z,,,,,,,,,,,,,,,,,,,
6411,X,,,,,,,,,,,,,,,,,,,
6412,T,,,,,,,,,,,,,,,,,,,
6413,R,,,,,,,,,,,,,,,,,,,
6414,M,,,,,,,,,,,,,,,,,,,
6415,K,,,,,,,,,,,,,,,,,,,
6416,H,,,,,,,,,,,,,,,,,,,
6417,E,,,,,,,,,,,,,,,,,,,
6418,C,,,,,,,,,,,,,,,,,,,
6419,A,,,,,,,,,,,,,,,,,,,
6420,U,,,,,,,,,,,,,,,,,,,
6421,S,,,,,,,,,,,,,,,,,,,
6422,P,,,,,,,,,,,,,,,,,,,
6423,L,,,,,,,,,,,,,,,,,,,
6424,J,,,,,,,,,,,,,,,,,,,
6425,G,,,,,,,,,,,,,,,,,,,
6426,D,,,,,,,,,,,,,,,,,,,
6427,B,,,,,,,,,,,,,,,,,,,
6428,Z,,,,,,,,,,,,,,,,,,,
6429,X,,,,,,,,,,,,,,,,,,,
6430,R,,,,,,,,,,,,,,,,,,,
6431,M,,,,,,,,,,,,,,,,,,,
6432,K,,,,,,,,,,,,,,,,,,,
6433,H,,,,,,,,,,,,,,,,,,,
6434,E,,,,,,,,,,,,,,,,,,,
6435,C,,,,,,,,,,,,,,,,,,,
6436,A,,,,,,,,,,,,,,,,,,,
6437,Y,,,,,,,,,,,,,,,,,,,
6438,U,,,,,,,,,,,,,,,,,,,
6439,S,,,,,,,,,,,,,,,,,,,
6440,L,,,,,,,,,,,,,,,,,,,
6441,J,,,,,,,,,,,,,,,,,,,
6442,G,,,,,,,,,,,,,,,,,,,
6443,D,,,,,,,,,,,,,,,,,,,
6444,B,,,,,,,,,,,,,,,,,,,
6445,Z,,,,,,,,,,,,,,,,,,,
6446,X,,,,,,,,,,,,,,,,,,,
6447,T,,,,,,,,,,,,,,,,,,,
6448,R,,,,,,,,,,,,,,,,,,,
6449,M,,,,,,,,,,,,,,,,,,,
6450,H,,,,,,,,,,,,,,,,,,,
6451,E,,,,,,,,,,,,,,,,,,,
6452,C,,,,,,,,,,,,,,,,,,,
6453,A,,,,,,,,,,,,,,,,,,,
6454,Y,,,,,,,,,,,,,,,,,,,
6455,U,,,,,,,,,,,,,,,,,,,
6456,S,,,,,,,,,,,,,,,,,,,
6457,P,,,,,,,,,,,,,,,,,,,
6458,L,,,,,,,,,,,,,,,,,,,
6459,J,,,,,,,,,,,,,,,,,,,
6460,D,,,,,,,,,,,,,,,,,,,
6461,B,,,,,,,,,,,,,,,,,,,
6462,Z,,,,,,,,,,,,,,,,,,,
6463,X,,,,,,,,,,,,,,,,,,,
6464,T,,,,,,,,,,,,,,,,,,,
6465,R,,,,,,,,,,,,,,,,,,,
6466,M,,,,,,,,,,,,,,,,,,,
6467,K,,,,,,,,,,,,,,,,,,,
6468,H,,,,,,,,,,,,,,,,,,,
6469,E,,,,,,,,,,,,,,,,,,,
6470,A,,,,,,,,,,,,,,,,,,,
6471,Y,,,,,,,,,,,,,,,,,,,
6472,U,,,,,,,,,,,,,,,,,,,
6473,S,,,,,,,,,,,,,,,,,,,
6474,P,,,,,,,,,,,,,,,,,,,
6475,L,,,,,,,,,,,,,,,,,,,
6476,J,,,,,,,,,,,,,,,,,,,
6477,G,,,,,,,,,,,,,,,,,,,
6478,D,,,,,,,,,,,,,,,,,,,
6479,B,,,,,,,,,,,,,,,,,,,
6480,X,,,,,,,,,,,,,,,,,,,
6481,T,,,,,,,,,,,,,,,,,,,
6482,R,,,,,,,,,,,,,,,,,,,
6483,M,,,,,,,,,,,,,,,,,,,
6484,K,,,,,,,,,,,,,,,,,,,
6485,H,,,,,,,,,,,,,,,,,,,
6486,E,,,,,,,,,,,,,,,,,,,
6487,C,,,,,,,,,,,,,,,,,,,
6488,A,,,,,,,,,,,,,,,,,,,
6489,Y,,,,,,,,,,,,,,,,,,,
6490,S,,,,,,,,,,,,,,,,,,,
6491,P,,,,,,,,,,,,,,,,,,,
6492,L,,,,,,,,,,,,,,,,,,,
6493,J,,,,,,,,,,,,,,,,,,,
6494,G,,,,,,,,,,,,,,,,,,,
6495,D,,,,,,,,,,,,,,,,,,,
6496,B,,,,,,,,,,,,,,,,,,,
6497,Z,,,,,,,,,,,,,,,,,,,
6498,X,,,,,,,,,,,,,,,,,,,
6499,T,,,,,,,,,,,,,,,,,,,
6500,Y,,,,,,,,,,,,,,,,,,,
6501,U,,,,,,,,,,,,,,,,,,,
6502,S,,,,,,,,,,,,,,,,,,,
6503,P,,,,,,,,,,,,,,,,,,,
6504,L,,,,,,,,,,,,,,,,,,,
6505,J,,,,,,,,,,,,,,,,,,,
6506,G,,,,,,,,,,,,,,,,,,,
6507,D,,,,,,,,,,,,,,,,,,,
6508,B,,,,,,,,,,,,,,,,,,,
6509,Z,,,,,,,,,,,,,,,,,,,
6510,T,,,,,,,,,,,,,,,,,,,
6511,R,,,,,,,,,,,,,,,,,,,
6512,M,,,,,,,,,,,,,,,,,,,
6513,K,,,,,,,,,,,,,,,,,,,
6514,H,,,,,,,,,,,,,,,,,,,
6515,E,,,,,,,,,,,,,,,,,,,
6516,C,,,,,,,,,,,,,,,,,,,
6517,A,,,,,,,,,,,,,,,,,,,
6518,Y,,,,,,,,,,,,,,,,,,,
6519,U,,,,,,,,,,,,,,,,,,,
6520,P,,,,,,,,,,,,,,,,,,,
6521,L,,,,,,,,,,,,,,,,,,,
6522,J,,,,,,,,,,,,,,,,,,,
6523,G,,,,,,,,,,,,,,,,,,,
6524,D,,,,,,,,,,,,,,,,,,,
6525,B,,,,,,,,,,,,,,,,,,,
6526,Z,,,,,,,,,,,,,,,,,,,
6527,X,,,,,,,,,,,,,,,,,,,
6528,T,,,,,,,,,,,,,,,,,,,
6529,R,,,,,,,,,,,,,,,,,,,
6530,K,,,,,,,,,,,,,,,,,,,
6531,H,,,,,,,,,,,,,,,,,,,
6532,E,,,,,,,,,,,,,,,,,,,
6533,C,,,,,,,,,,,,,,,,,,,
6534,A,,,,,,,,,,,,,,,,,,,
6535,Y,,,,,,,,,,,,,,,,,,,
6536,U,,,,,,,,,,,,,,,,,,,
6537,S,,,,,,,,,,,,,,,,,,,
6538,P,,,,,,,,,,,,,,,,,,,
6539,L,,,,,,,,,,,,,,,,,,,
6540,G,,,,,,,,,,,,,,,,,,,
6541,D,,,,,,,,,,,,,,,,,,,
6542,B,,,,,,,,,,,,,,,,,,,
6543,Z,,,,,,,,,,,,,,,,,,,
6544,X,,,,,,,,,,,,,,,,,,,
6545,T,,,,,,,,,,,,,,,,,,,
6546,R,,,,,,,,,,,,,,,,,,,
6547,M,,,,,,,,,,,,,,,,,,,
6548,K,,,,,,,,,,,,,,,,,,,
6549,H,,,,,,,,,,,,,,,,,,,
6550,C,,,,,,,,,,,,,,,,,,,
6551,A,,,,,,,,,,,,,,,,,,,
6552,Y,,,,,,,,,,,,,,,,,,,
6553,U,,,,,,,,,,,,,,,,,,,
6554,S,,,,,,,,,,,,,,,,,,,
6555,P,,,,,,,,,,,,,,,,,,,
6556,L,,,,,,,,,,,,,,,,,,,
6557,J,,,,,,,,,,,,,,,,,,,
6558,G,,,,,,,,,,,,,,,,,,,
6559,D,,,,,,,,,,,,,,,,,,,
6560,Z,,,,,,,,,,,,,,,,,,,
6561,X,,,,,,,,,,,,,,,,,,,
6562,T,,,,,,,,,,,,,,,,,,,
6563,R,,,,,,,,,,,,,,,,,,,
6564,M,,,,,,,,,,,,,,,,,,,
6565,K,,,,,,,,,,,,,,,,,,,
6566,H,,,,,,,,,,,,,,,,,,,
6567,E,,,,,,,,,,,,,,,,,,,
6568,C,,,,,,,,,,,,,,,,,,,
6569,A,,,,,,,,,,,,,,,,,,,
6570,U,,,,,,,,,,,,,,,,,,,
6571,S,,,,,,,,,,,,,,,,,,,
6572,P,,,,,,,,,,,,,,,,,,,
6573,L,,,,,,,,,,,,,,,,,,,
6574,J,,,,,,,,,,,,,,,,,,,
6575,G,,,,,,,,,,,,,,,,,,,
6576,D,,,,,,,,,,,,,,,,,,,
6577,B,,,,,,,,,,,,,,,,,,,
6578,Z,,,,,,,,,,,,,,,,,,,
6579,X,,,,,,,,,,,,,,,,,,,
6580,R,,,,,,,,,,,,,,,,,,,
6581,M,,,,,,,,,,,,,,,,,,,
6582,K,,,,,,,,,,,,,,,,,,,
6583,H,,,,,,,,,,,,,,,,,,,
6584,E,,,,,,,,,,,,,,,,,,,
6585,C,,,,,,,,,,,,,,,,,,,
6586,A,,,,,,,,,,,,,,,,,,,
6587,Y,,,,,,,,,,,,,,,,,,,
6588,U,,,,,,,,,,,,,,,,,,,
6589,S,,,,,,,,,,,,,,,,,,,
6590,L,,,,,,,,,,,,,,,,,,,
6591,J,,,,,,,,,,,,,,,,,,,
6592,G,,,,,,,,,,,,,,,,,,,
6593,D,,,,,,,,,,,,,,,,,,,
6594,B,,,,,,,,,,,,,,,,,,,
6595,Z,,,,,,,,,,,,,,,,,,,
6596,X,,,,,,,,,,,,,,,,,,,
6597,T,,,,,,,,,,,,,,,,,,,
6598,R,,,,,,,,,,,,,,,,,,,
6599,M,,,,,,,,,,,,,,,,,,,
6600,S,,,,,,,,,,,,,,,,,,,
6601,P,,,,,,,,,,,,,,,,,,,
6602,L,,,,,,,,,,,,,,,,,,,
6603,J,,,,,,,,,,,,,,,,,,,
6604,G,,,,,,,,,,,,,,,,,,,
6605,D,,,,,,,,,,,,,,,,,,,
6606,B,,,,,,,,,,,,,,,,,,,
6607,Z,,,,,,,,,,,,,,,,,,,
6608,X,,,,,,,,,,,,,,,,,,,
6609,T,,,,,,,,,,,,,,,,,,,
6610,M,,,,,,,,,,,,,,,,,,,
6611,K,,,,,,,,,,,,,,,,,,,
6612,H,,,,,,,,,,,,,,,,,,,
6613,E,,,,,,,,,,,,,,,,,,,
6614,C,,,,,,,,,,,,,,,,,,,
6615,A,,,,,,,,,,,,,,,,,,,
6616,Y,,,,,,,,,,,,,,,,,,,
6617,U,,,,,,,,,,,,,,,,,,,
6618,S,,,,,,,,,,,,,,,,,,,
6619,P,,,,,,,,,,,,,,,,,,,
6620,J,,,,,,,,,,,,,,,,,,,
6621,G,,,,,,,,,,,,,,,,,,,
6622,D,,,,,,,,,,,,,,,,,,,
6623,B,,,,,,,,,,,,,,,,,,,
6624,Z,,,,,,,,,,,,,,,,,,,
6625,X,,,,,,,,,,,,,,,,,,,
6626,T,,,,,,,,,,,,,,,,,,,
6627,R,,,,,,,,,,,,,,,,,,,
6628,M,,,,,,,,,,,,,,,,,,,
6629,K,,,,,,,,,,,,,,,,,,,
6630,E,,,,,,,,,,,,,,,,,,,
6631,C,,,,,,,,,,,,,,,,,,,
6632,A,,,,,,,,,,,,,,,,,,,
6633,Y,,,,,,,,,,,,,,,,,,,
6634,U,,,,,,,,,,,,,,,,,,,
6635,S,,,,,,,,,,,,,,,,,,,
6636,P,,,,,,,,,,,,,,,,,,,
6637,L,,,,,,,,,,,,,,,,,,,
6638,J,,,,,,,,,,,,,,,,,,,
6639,G,,,,,,,,,,,,,,,,,,,
6640,B,,,,,,,,,,,,,,,,,,,
6641,Z,,,,,,,,,,,,,,,,,,,
6642,X,,,,,,,,,,,,,,,,,,,
6643,T,,,,,,,,,,,,,,,,,,,
6644,R,,,,,,,,,,,,,,,,,,,
6645,M,,,,,,,,,,,,,,,,,,,
6646,K,,,,,,,,,,,,,,,,,,,
6647,H,,,,,,,,,,,,,,,,,,,
6648,E,,,,,,,,,,,,,,,,,,,
6649,C,,,,,,,,,,,,,,,,,,,
6650,Y,,,,,,,,,,,,,,,,,,,
6651,U,,,,,,,,,,,,,,,,,,,
6652,S,,,,,,,,,,,,,,,,,,,
6653,P,,,,,,,,,,,,,,,,,,,
6654,L,,,,,,,,,,,,,,,,,,,
6655,J,,,,,,,,,,,,,,,,,,,
6656,G,,,,,,,,,,,,,,,,,,,
6657,D,,,,,,,,,,,,,,,,,,,
6658,B,,,,,,,,,,,,,,,,,,,
6659,Z,,,,,,,,,,,,,,,,,,,
6660,T,,,,,,,,,,,,,,,,,,,
6661,R,,,,,,,,,,,,,,,,,,,
6662,M,,,,,,,,,,,,,,,,,,,
6663,K,,,,,,,,,,,,,,,,,,,
6664,H,,,,,,,,,,,,,,,,,,,
6665,E,,,,,,,,,,,,,,,,,,,
6666,C,,,,,,,,,,,,,,,,,,,
6667,A,,,,,,,,,,,,,,,,,,,
6668,Y,,,,,,,,,,,,,,,,,,,
